gpetracek,lu4242,MYFACES-3775
gpetracek,lu4242,MYFACES-3587
gpetracek,lu4242,MYFACES-3797
gpetracek,lu4242,MYFACES-3786
gpetracek,lu4242,MYFACES-3798
gpetracek,lu4242,MYFACES-3802
gpetracek,lu4242,MYFACES-3805
gpetracek,lu4242,MYFACES-3816
gpetracek,matzew,MYFACES-2968
gpetracek,matzew,OWB-519
gpetracek,mmarinschek,MYFACES-2968
gpetracek,rdebusscher,DELTASPIKE-261
gpetracek,rdebusscher,DELTASPIKE-241
gpetracek,reto,WINK-394
gpetracek,struberg,OWB-407
gpetracek,struberg,OWB-408
gpetracek,struberg,OWB-425
gpetracek,struberg,OWB-427
gpetracek,struberg,OWB-474
gpetracek,struberg,OWB-500
gpetracek,struberg,MYFACES-2993
gpetracek,struberg,OWB-519
gpetracek,struberg,OWB-472
gpetracek,struberg,OWB-496
gpetracek,struberg,OWB-573
gpetracek,struberg,OWB-594
gpetracek,struberg,OWB-582
gpetracek,struberg,OWB-583
gpetracek,struberg,DELTASPIKE-20
gpetracek,struberg,DELTASPIKE-40
gpetracek,struberg,DELTASPIKE-21
gpetracek,struberg,DELTASPIKE-41
gpetracek,struberg,DELTASPIKE-35
gpetracek,struberg,DELTASPIKE-24
gpetracek,struberg,DELTASPIKE-56
gpetracek,struberg,DELTASPIKE-64
gpetracek,struberg,DELTASPIKE-70
gpetracek,struberg,DELTASPIKE-92
gpetracek,struberg,DELTASPIKE-109
gpetracek,struberg,OWB-652
gpetracek,struberg,DELTASPIKE-114
gpetracek,struberg,DELTASPIKE-121
gpetracek,struberg,DELTASPIKE-123
gpetracek,struberg,DELTASPIKE-122
gpetracek,struberg,OWB-650
gpetracek,struberg,DELTASPIKE-126
gpetracek,struberg,DELTASPIKE-128
gpetracek,struberg,DELTASPIKE-130
gpetracek,struberg,DELTASPIKE-127
gpetracek,struberg,DELTASPIKE-145
gpetracek,struberg,DELTASPIKE-146
gpetracek,struberg,DELTASPIKE-151
gpetracek,struberg,DELTASPIKE-124
gpetracek,struberg,DELTASPIKE-159
gpetracek,struberg,DELTASPIKE-165
gpetracek,struberg,DELTASPIKE-16
gpetracek,struberg,DELTASPIKE-172
gpetracek,struberg,DELTASPIKE-187
gpetracek,struberg,DELTASPIKE-161
gpetracek,struberg,DELTASPIKE-191
gpetracek,struberg,DELTASPIKE-215
gpetracek,struberg,DELTASPIKE-208
gpetracek,struberg,DELTASPIKE-223
gpetracek,struberg,DELTASPIKE-222
gpetracek,struberg,DELTASPIKE-229
gpetracek,struberg,DELTASPIKE-228
gpetracek,struberg,DELTASPIKE-243
gpetracek,struberg,DELTASPIKE-219
gpetracek,struberg,DELTASPIKE-258
gpetracek,struberg,DELTASPIKE-261
gpetracek,struberg,DELTASPIKE-278
gpetracek,struberg,DELTASPIKE-295
gpetracek,struberg,DELTASPIKE-296
gpetracek,struberg,OWB-738
gpetracek,struberg,DELTASPIKE-301
gpetracek,struberg,DELTASPIKE-302
gpetracek,struberg,DELTASPIKE-113
gpetracek,struberg,DELTASPIKE-303
gpetracek,struberg,DELTASPIKE-310
gpetracek,struberg,DELTASPIKE-315
gpetracek,struberg,DELTASPIKE-319
gpetracek,struberg,DELTASPIKE-273
gpetracek,struberg,DELTASPIKE-333
gpetracek,struberg,OWB-813
gpetracek,struberg,OWB-802
gpetracek,struberg,OWB-766
gpetracek,struberg,DELTASPIKE-340
gpetracek,struberg,DELTASPIKE-339
gpetracek,struberg,OWB-632
gpetracek,struberg,DELTASPIKE-343
gpetracek,struberg,OWB-828
gpetracek,struberg,DELTASPIKE-347
gpetracek,struberg,DELTASPIKE-80
gpetracek,struberg,DELTASPIKE-348
gpetracek,struberg,DELTASPIKE-351
gpetracek,struberg,OWB-726
gpetracek,struberg,OWB-784
gpetracek,struberg,DELTASPIKE-360
gpetracek,struberg,DELTASPIKE-380
gpetracek,struberg,DELTASPIKE-382
gpetracek,struberg,DELTASPIKE-399
gpetracek,struberg,DELTASPIKE-430
gpetracek,struberg,DELTASPIKE-507
gpetracek,struberg,OWB-930
gpetracek,struberg,DELTASPIKE-580
gpetracek,struberg,OWB-897
gpetracek,struberg,OWB-959
gpetracek,struberg,DELTASPIKE-595
gpetracek,struberg,DELTASPIKE-653
gpetracek,struberg,DELTASPIKE-647
gpetracek,struberg,DELTASPIKE-665
gpetracek,struberg,DELTASPIKE-728
gpetracek,struberg,DELTASPIKE-736
gpetracek,struberg,DELTASPIKE-785
gpetracek,tandraschko,MYFACES-3656
gpetracek,tandraschko,OWB-802
gpetracek,tandraschko,MYFACES-3775
gpetracek,tandraschko,DELTASPIKE-415
gpetracek,tandraschko,DELTASPIKE-453
gpetracek,tandraschko,DELTASPIKE-452
gpetracek,tandraschko,DELTASPIKE-475
gpetracek,tandraschko,DELTASPIKE-454
gpetracek,tandraschko,DELTASPIKE-559
gpetracek,tandraschko,DELTASPIKE-573
gpetracek,tandraschko,DELTASPIKE-574
gpetracek,tandraschko,DELTASPIKE-544
gpetracek,tandraschko,DELTASPIKE-374
gpetracek,tandraschko,DELTASPIKE-572
gpetracek,tandraschko,DELTASPIKE-591
gpetracek,tandraschko,TOMEE-1209
gpetracek,tandraschko,DELTASPIKE-620
gpetracek,tandraschko,DELTASPIKE-636
gpetracek,tandraschko,DELTASPIKE-647
gpetracek,tandraschko,DELTASPIKE-694
gpetracek,tandraschko,DELTASPIKE-746
gpetracek,tandraschko,DELTASPIKE-752
grandyho,bodewig,RAT-79
grandyho,fitzner,ETCH-93
grandyho,fitzner,ETCH-94
grandyho,fitzner,ETCH-83
grandyho,fitzner,ETCH-96
grandyho,fitzner,ETCH-157
grandyho,sccomer,ETCH-5
grandyho,sccomer,ETCH-21
grandyho,sccomer,ETCH-93
grandyho,sccomer,ETCH-94
greddin,desruisseaux,SIS-11
greddin,wsmoak,TILES-92
greddin,wsmoak,TILES-90
greddin,wsmoak,TILES-70
greddin,wsmoak,TILES-59
gscokart,bodewig,IVY-593
gscokart,hibou,IVY-232
gscokart,hibou,IVY-387
gscokart,hibou,IVY-399
gscokart,hibou,IVY-817
gscokart,imario,VFS-105
gscokart,imario,VFS-108
gscokart,maartenc,IVY-232
gscokart,maartenc,IVY-103
gscokart,maartenc,IVY-354
gscokart,maartenc,IVY-366
gscokart,maartenc,IVY-347
gscokart,maartenc,IVY-380
gscokart,maartenc,VFS-108
gscokart,maartenc,IVY-462
gscokart,maartenc,IVY-492
gscokart,maartenc,IVY-512
gscokart,maartenc,IVY-353
gscokart,maartenc,IVY-526
gscokart,maartenc,IVY-390
gscokart,maartenc,IVY-582
gscokart,maartenc,IVY-590
gscokart,maartenc,IVY-619
gscokart,maartenc,IVY-637
gscokart,maartenc,IVY-636
gscokart,maartenc,IVY-616
gscokart,maartenc,IVY-651
gscokart,maartenc,IVY-669
gscokart,maartenc,IVY-742
gscokart,maartenc,IVY-764
gscokart,maartenc,IVY-817
gscokart,maartenc,IVY-868
gscokart,maartenc,IVY-1074
gscokart,maartenc,IVY-1021
gscokart,maartenc,IVY-1059
gscokart,mbenson,IVY-232
gsim,aconway,QPID-65
gsim,aconway,QPID-555
gsim,aconway,QPID-1137
gsim,aconway,QPID-1294
gsim,aconway,QPID-1488
gsim,aconway,QPID-1133
gsim,aconway,QPID-1132
gsim,aconway,QPID-650
gsim,aconway,QPID-1027
gsim,aconway,QPID-1873
gsim,aconway,QPID-1899
gsim,aconway,QPID-2086
gsim,aconway,QPID-1789
gsim,aconway,QPID-2341
gsim,aconway,QPID-1909
gsim,aconway,QPID-3199
gsim,aconway,QPID-3217
gsim,aconway,QPID-3417
gsim,aconway,QPID-4144
gsim,aconway,QPID-4145
gsim,aconway,QPID-4138
gsim,aconway,QPID-4148
gsim,aconway,QPID-4156
gsim,aconway,QPID-4158
gsim,aconway,QPID-4159
gsim,aconway,QPID-4175
gsim,aconway,QPID-4191
gsim,aconway,QPID-4223
gsim,aconway,QPID-3866
gsim,aconway,QPID-4631
gsim,aconway,QPID-4674
gsim,aconway,QPID-4679
gsim,aconway,QPID-5454
gsim,aconway,QPID-5666
gsim,aconway,QPID-5714
gsim,aconway,QPID-5743
gsim,aconway,QPID-5888
gsim,aconway,QPID-5985
gsim,aconway,QPID-6012
gsim,astitcher,QPID-563
gsim,astitcher,QPID-935
gsim,astitcher,QPID-1494
gsim,astitcher,QPID-1133
gsim,astitcher,QPID-1198
gsim,astitcher,QPID-2086
gsim,astitcher,QPID-2320
gsim,astitcher,QPID-2341
gsim,astitcher,QPID-2518
gsim,astitcher,QPID-2004
gsim,astitcher,QPID-2674
gsim,astitcher,QPID-2082
gsim,astitcher,QPID-1834
gsim,astitcher,QPID-3199
gsim,astitcher,QPID-3375
gsim,astitcher,QPID-3464
gsim,astitcher,QPID-3828
gsim,astitcher,QPID-3893
gsim,astitcher,QPID-4315
gsim,astitcher,QPID-4448
gsim,astitcher,QPID-4499
gsim,astitcher,QPID-3404
gsim,astitcher,QPID-4701
gsim,astitcher,QPID-4854
gsim,astitcher,QPID-4707
gsim,astitcher,QPID-4942
gsim,astitcher,QPID-5078
gsim,astitcher,QPID-5134
gsim,astitcher,QPID-2294
gsim,astitcher,QPID-5488
gsim,astitcher,QPID-5646
gsim,astitcher,QPID-5714
gsim,astitcher,QPID-5948
gsim,astitcher,QPID-6049
gsim,astitcher,QPID-6089
gsim,astitcher,QPID-6213
gsim,cctrieloff,QPID-123
gsim,cctrieloff,QPID-943
gsim,cctrieloff,QPID-1364
gsim,cctrieloff,QPID-107
gsim,cctrieloff,QPID-1494
gsim,cctrieloff,QPID-652
gsim,cctrieloff,QPID-1576
gsim,cctrieloff,QPID-53
gsim,cctrieloff,QPID-1611
gsim,cctrieloff,QPID-1766
gsim,cctrieloff,QPID-1873
gsim,cctrieloff,QPID-1899
gsim,cctrieloff,QPID-2216
gsim,cctrieloff,QPID-2320
gsim,cctrieloff,QPID-2454
gsim,cctrieloff,QPID-3000
gsim,cctrieloff,QPID-1780
gsim,chug,QPID-2505
gsim,chug,QPID-2589
gsim,chug,QPID-2628
gsim,chug,QPID-3089
gsim,chug,QPID-3200
gsim,chug,QPID-2323
gsim,chug,QPID-3893
gsim,chug,QPID-4079
gsim,chug,QPID-4129
gsim,chug,QPID-4552
gsim,chug,QPID-4561
gsim,chug,QPID-2967
gsim,chug,QPID-4672
gsim,chug,QPID-4631
gsim,chug,QPID-4969
gsim,chug,QPID-4982
gsim,chug,QPID-1726
gsim,chug,QPID-5349
gsim,chug,QPID-5663
gsim,chug,QPID-5951
gsim,chug,QPID-5961
gsim,chug,QPID-6021
gsim,chug,QPID-6213
gsim,cliffjansen,QPID-2505
gsim,cliffjansen,QPID-2589
gsim,cliffjansen,QPID-3502
gsim,cliffjansen,QPID-5842
gsim,danushka,QPID-529
gsim,danushka,QPID-1495
gsim,danushka,QPID-1709
gsim,fadams,QPID-3492
gsim,fadams,QPID-4969
gsim,fadams,QPID-6244
gsim,kgiusti,QPID-1899
gsim,kgiusti,QPID-2132
gsim,kgiusti,QPID-3081
gsim,kgiusti,QPID-3128
gsim,kgiusti,QPID-3136
gsim,kgiusti,QPID-3174
gsim,kgiusti,QPID-3197
gsim,kgiusti,QPID-3417
gsim,kgiusti,QPID-4347
gsim,kgiusti,QPID-5042
gsim,kgiusti,QPID-5055
gsim,kgiusti,QPID-5054
gsim,kgiusti,QPID-5700
gsim,kpvdr,QPID-123
gsim,kpvdr,QPID-1063
gsim,kpvdr,QPID-2278
gsim,kpvdr,QPID-3304
gsim,kpvdr,QPID-3579
gsim,kpvdr,QPID-5072
gsim,kpvdr,QPID-5948
gsim,macbean,QPID-3585
gsim,marnie,QPID-42
gsim,marnie,QPID-309
gsim,marnie,QPID-943
gsim,marnie,QPID-1198
gsim,marnie,QPID-2049
gsim,marnie,QPID-1404
gsim,marnie,QPID-2140
gsim,mcpierce,QPID-4499
gsim,mcpierce,QPID-4552
gsim,mcpierce,QPID-5067
gsim,mcpierce,QPID-4924
gsim,mcpierce,QPID-5128
gsim,mcpierce,QPID-5140
gsim,mgoulish,QPID-935
gsim,mgoulish,QPID-4759
gsim,nsantos,QPID-1047
gsim,nsantos,QPID-650
gsim,nsantos,QPID-53
gsim,pmoravec,QPID-3264
gsim,pmoravec,QPID-3528
gsim,pmoravec,QPID-3553
gsim,pmoravec,QPID-3974
gsim,pmoravec,QPID-4116
gsim,pmoravec,QPID-4576
gsim,pmoravec,QPID-4595
gsim,pmoravec,QPID-4343
gsim,pmoravec,QPID-5057
gsim,pmoravec,QPID-5072
gsim,pmoravec,QPID-5108
gsim,pmoravec,QPID-5124
gsim,pmoravec,QPID-5203
gsim,pmoravec,QPID-5531
gsim,pmoravec,QPID-5852
gsim,pmoravec,QPID-6213
gsim,rajith,QPID-634
gsim,rajith,QPID-859
gsim,rajith,QPID-943
gsim,rajith,QPID-1027
gsim,rajith,QPID-1692
gsim,rajith,QPID-1890
gsim,rajith,QPID-2432
gsim,rajith,QPID-2437
gsim,rajith,QPID-2589
gsim,rajith,QPID-2994
gsim,rajith,QPID-3070
gsim,rajith,QPID-2979
gsim,rajith,QPID-3214
gsim,rajith,QPID-3246
gsim,rajith,QPID-3302
gsim,rajith,QPID-3263
gsim,rajith,QPID-3272
gsim,rgodfrey,QPID-42
gsim,rgodfrey,QPID-943
gsim,rgodfrey,QPID-2317
gsim,rgodfrey,QPID-2969
gsim,rgodfrey,QPID-3074
gsim,rgodfrey,QPID-3408
gsim,rgodfrey,QPID-4472
gsim,rgodfrey,QPID-4903
gsim,rgodfrey,QPID-4910
gsim,rgodfrey,QPID-5004
gsim,rgodfrey,QPID-5177
gsim,rgodfrey,QPID-5127
gsim,rgodfrey,QPID-5439
gsim,rgodfrey,QPID-5771
gsim,rgodfrey,QPID-5786
gsim,rhs,QPID-633
gsim,rhs,QPID-634
gsim,rhs,QPID-640
gsim,rhs,QPID-819
gsim,rhs,QPID-930
gsim,rhs,QPID-943
gsim,rhs,QPID-2452
gsim,rhs,QPID-3070
gsim,rhs,QPID-3232
gsim,rhs,QPID-5700
gsim,ritchiem,QPID-107
gsim,ritchiem,QPID-1280
gsim,ritchiem,QPID-1642
gsim,ritchiem,QPID-2140
gsim,shuston,QPID-1154
gsim,shuston,QPID-1155
gsim,shuston,QPID-1156
gsim,shuston,QPID-1364
gsim,shuston,QPID-976
gsim,shuston,QPID-1555
gsim,shuston,QPID-1198
gsim,shuston,QPID-53
gsim,shuston,QPID-1675
gsim,shuston,QPID-1709
gsim,shuston,QPID-1867
gsim,shuston,QPID-1899
gsim,shuston,QPID-2212
gsim,shuston,QPID-2216
gsim,shuston,QPID-2475
gsim,shuston,QPID-2860
gsim,shuston,QPID-2979
gsim,shuston,QPID-2307
gsim,shuston,QPID-3176
gsim,shuston,QPID-4561
gsim,shuston,QPID-4982
gsim,shuston,QPID-1726
gsim,shuston,QPID-5646
gsim,wprice,QPID-3263
gsingers,ab,LUCENE-675
gsingers,ab,SOLR-398
gsingers,ab,LUCENE-532
gsingers,ab,SOLR-799
gsingers,ab,SOLR-769
gsingers,ab,SOLR-1321
gsingers,ab,LUCENE-1813
gsingers,ab,SOLR-1366
gsingers,ab,SOLR-1316
gsingers,ab,SOLR-1116
gsingers,ab,SOLR-243
gsingers,ab,SOLR-1298
gsingers,ab,SOLR-1301
gsingers,ab,LUCENE-2412
gsingers,ab,LUCENE-2562
gsingers,ab,SOLR-1725
gsingers,ab,LUCENE-2995
gsingers,ab,SOLR-2173
gsingers,ab,SOLR-1602
gsingers,ab,SOLR-2157
gsingers,ab,LUCENE-2329
gsingers,ab,LUCENE-2887
gsingers,ab,LUCENE-2455
gsingers,ab,LUCENE-4055
gsingers,abayer,MAHOUT-822
gsingers,acmurthy,HADOOP-2501
gsingers,adeneche,MAHOUT-56
gsingers,adeneche,MAHOUT-72
gsingers,adeneche,MAHOUT-113
gsingers,adeneche,MAHOUT-143
gsingers,adeneche,MAHOUT-859
gsingers,aniket486,PIG-2122
gsingers,apurtell,MAHOUT-56
gsingers,apurtell,MAHOUT-1045
gsingers,bdelacretaz,LUCENE-1567
gsingers,chenpei,TIKA-93
gsingers,cm,SOLR-1301
gsingers,cm,LUCENE-3305
gsingers,cm,LUCENE-2899
gsingers,cos,OOZIE-810
gsingers,cutting,LUCENE-486
gsingers,cutting,LUCENE-500
gsingers,cutting,LUCENE-501
gsingers,cutting,LUCENE-551
gsingers,cutting,LUCENE-509
gsingers,cutting,LUCENE-664
gsingers,cutting,LUCENE-675
gsingers,cutting,LUCENE-707
gsingers,cutting,LUCENE-708
gsingers,cutting,LUCENE-510
gsingers,cutting,LUCENE-818
gsingers,cutting,LUCENE-778
gsingers,cutting,LUCENE-791
gsingers,cutting,LUCENE-848
gsingers,cutting,LUCENE-905
gsingers,cutting,LUCENE-965
gsingers,cutting,LUCENE-966
gsingers,cutting,LUCENE-550
gsingers,cutting,LUCENE-1001
gsingers,cutting,LUCENE-954
gsingers,cutting,LUCENE-1051
gsingers,cutting,LUCENE-1045
gsingers,cutting,LUCENE-1083
gsingers,cutting,LUCENE-1103
gsingers,cutting,LUCENE-532
gsingers,cutting,LUCENE-1084
gsingers,cutting,LUCENE-1157
gsingers,cutting,MAHOUT-31
gsingers,cutting,LUCENE-1340
gsingers,cutting,LUCENE-1422
gsingers,cutting,LUCENE-1482
gsingers,cutting,LUCENE-914
gsingers,cutting,LUCENE-1472
gsingers,cutting,LUCENE-901
gsingers,cutting,LUCENE-860
gsingers,daijy,PIG-2122
gsingers,daijy,PIG-2182
gsingers,dfilimon,MAHOUT-1211
gsingers,dhruba,HADOOP-2501
gsingers,dlyubimov,MAHOUT-548
gsingers,dlyubimov,MAHOUT-633
gsingers,dlyubimov,MAHOUT-814
gsingers,dlyubimov,MAHOUT-822
gsingers,dlyubimov,MAHOUT-1103
gsingers,dlyubimov,MAHOUT-1211
gsingers,doronc,LUCENE-664
gsingers,doronc,LUCENE-675
gsingers,doronc,LUCENE-706
gsingers,doronc,LUCENE-708
gsingers,doronc,LUCENE-790
gsingers,doronc,LUCENE-788
gsingers,doronc,LUCENE-801
gsingers,doronc,LUCENE-818
gsingers,doronc,LUCENE-446
gsingers,doronc,LUCENE-837
gsingers,doronc,LUCENE-848
gsingers,doronc,LUCENE-925
gsingers,doronc,LUCENE-965
gsingers,doronc,LUCENE-836
gsingers,doronc,LUCENE-966
gsingers,doronc,LUCENE-550
gsingers,doronc,LUCENE-766
gsingers,doronc,LUCENE-1019
gsingers,doronc,LUCENE-1091
gsingers,doronc,LUCENE-25
gsingers,doronc,LUCENE-1129
gsingers,doronc,LUCENE-1157
gsingers,doronc,LUCENE-1333
gsingers,doronc,LUCENE-1896
gsingers,doronc,LUCENE-830
gsingers,doronc,LUCENE-2952
gsingers,doronc,LUCENE-2879
gsingers,doronc,LUCENE-2876
gsingers,doronc,LUCENE-929
gsingers,doronc,LUCENE-1540
gsingers,doronc,LUCENE-914
gsingers,doronc,LUCENE-2887
gsingers,doronc,LUCENE-2837
gsingers,doronc,LUCENE-3454
gsingers,dsmiley,SOLR-284
gsingers,dsmiley,SOLR-42
gsingers,dsmiley,SOLR-469
gsingers,dsmiley,SOLR-586
gsingers,dsmiley,SOLR-560
gsingers,dsmiley,SOLR-1316
gsingers,dsmiley,SOLR-540
gsingers,dsmiley,SOLR-680
gsingers,dsmiley,SOLR-743
gsingers,dsmiley,SOLR-939
gsingers,dsmiley,SOLR-1233
gsingers,dsmiley,SOLR-1568
gsingers,dsmiley,SOLR-236
gsingers,dsmiley,SOLR-1093
gsingers,dsmiley,SOLR-1163
gsingers,dsmiley,SOLR-1804
gsingers,dsmiley,LUCENE-2350
gsingers,dsmiley,SOLR-1878
gsingers,dsmiley,LUCENE-1930
gsingers,dsmiley,SOLR-1240
gsingers,dsmiley,SOLR-792
gsingers,dsmiley,LUCENE-2646
gsingers,dsmiley,SOLR-2268
gsingers,dsmiley,LUCENE-2657
gsingers,dsmiley,SOLR-2345
gsingers,dsmiley,SOLR-1725
gsingers,dsmiley,SOLR-2155
gsingers,dsmiley,SOLR-2135
gsingers,dsmiley,SOLR-2405
gsingers,dsmiley,SOLR-2116
gsingers,dsmiley,SOLR-2316
gsingers,dsmiley,SOLR-1553
gsingers,dsmiley,SOLR-2365
gsingers,dsmiley,SOLR-1656
gsingers,dsmiley,LUCENE-2668
gsingers,dsmiley,LUCENE-2529
gsingers,dsmiley,LUCENE-2493
gsingers,dsmiley,LUCENE-2611
gsingers,dsmiley,SOLR-2193
gsingers,dsmiley,SOLR-2383
gsingers,dsmiley,SOLR-1726
gsingers,dsmiley,SOLR-2154
gsingers,dsmiley,SOLR-3076
gsingers,dsmiley,SOLR-4242
gsingers,dsmiley,SOLR-5302
gsingers,dsmiley,SOLR-3619
gsingers,dvryaboy,PIG-2122
gsingers,dweiss,LUCENE-675
gsingers,dweiss,LUCENE-871
gsingers,dweiss,MAHOUT-5
gsingers,dweiss,MAHOUT-6
gsingers,dweiss,SOLR-1692
gsingers,dweiss,SOLR-1804
gsingers,dweiss,LUCENE-2995
gsingers,dweiss,SOLR-2282
gsingers,dweiss,LUCENE-2975
gsingers,dweiss,LUCENE-2957
gsingers,dweiss,LUCENE-2298
gsingers,dweiss,MAHOUT-862
gsingers,dweiss,LUCENE-3452
gsingers,dweiss,MAHOUT-916
gsingers,dweiss,MAHOUT-768
gsingers,dweiss,SOLR-3204
gsingers,ebourg,SOLR-3204
gsingers,ehatcher,LUCENE-486
gsingers,ehatcher,LUCENE-707
gsingers,ehatcher,LUCENE-805
gsingers,ehatcher,LUCENE-446
gsingers,ehatcher,SOLR-284
gsingers,ehatcher,SOLR-359
gsingers,ehatcher,SOLR-411
gsingers,ehatcher,SOLR-42
gsingers,ehatcher,SOLR-445
gsingers,ehatcher,LUCENE-645
gsingers,ehatcher,SOLR-515
gsingers,ehatcher,SOLR-572
gsingers,ehatcher,LUCENE-1387
gsingers,ehatcher,SOLR-852
gsingers,ehatcher,SOLR-620
gsingers,ehatcher,SOLR-877
gsingers,ehatcher,SOLR-761
gsingers,ehatcher,SOLR-1237
gsingers,ehatcher,SOLR-868
gsingers,ehatcher,SOLR-839
gsingers,ehatcher,SOLR-1367
gsingers,ehatcher,SOLR-1365
gsingers,ehatcher,SOLR-1320
gsingers,ehatcher,SOLR-1448
gsingers,ehatcher,SOLR-1478
gsingers,ehatcher,SOLR-928
gsingers,ehatcher,SOLR-540
gsingers,ehatcher,SOLR-748
gsingers,ehatcher,SOLR-854
gsingers,ehatcher,SOLR-911
gsingers,ehatcher,SOLR-1008
gsingers,ehatcher,SOLR-1026
gsingers,ehatcher,SOLR-1031
gsingers,ehatcher,SOLR-1228
gsingers,ehatcher,SOLR-1229
gsingers,ehatcher,SOLR-1230
gsingers,ehatcher,SOLR-1233
gsingers,ehatcher,SOLR-1234
gsingers,ehatcher,SOLR-1265
gsingers,ehatcher,SOLR-1286
gsingers,ehatcher,SOLR-1323
gsingers,ehatcher,SOLR-1335
gsingers,ehatcher,SOLR-1370
gsingers,ehatcher,SOLR-1372
gsingers,ehatcher,SOLR-1373
gsingers,ehatcher,SOLR-1449
gsingers,ehatcher,SOLR-1131
gsingers,ehatcher,SOLR-1298
gsingers,ehatcher,SOLR-236
gsingers,ehatcher,SOLR-1665
gsingers,ehatcher,CONNECTORS-1
gsingers,ehatcher,SOLR-1163
gsingers,ehatcher,SOLR-1902
gsingers,ehatcher,SOLR-1240
gsingers,ehatcher,SOLR-792
gsingers,ehatcher,LUCENE-2646
gsingers,ehatcher,SOLR-2177
gsingers,ehatcher,SOLR-2178
gsingers,ehatcher,SOLR-1979
gsingers,ehatcher,LUCENE-2945
gsingers,ehatcher,SOLR-1725
gsingers,ehatcher,SOLR-2263
gsingers,ehatcher,SOLR-1750
gsingers,ehatcher,SOLR-1894
gsingers,ehatcher,SOLR-1677
gsingers,ehatcher,SOLR-1602
gsingers,ehatcher,SOLR-1925
gsingers,ehatcher,SOLR-1553
gsingers,ehatcher,SOLR-1561
gsingers,ehatcher,SOLR-1957
gsingers,ehatcher,SOLR-2365
gsingers,ehatcher,LUCENE-1938
gsingers,ehatcher,LUCENE-1343
gsingers,ehatcher,LUCENE-2490
gsingers,ehatcher,SOLR-2502
gsingers,ehatcher,SOLR-2384
gsingers,ehatcher,SOLR-1726
gsingers,ehatcher,SOLR-2580
gsingers,ehatcher,SOLR-3251
gsingers,ehatcher,SOLR-3076
gsingers,ehatcher,SOLR-1485
gsingers,ehatcher,SOLR-5008
gsingers,ehatcher,SOLR-5507
gsingers,ehatcher,SOLR-6058
gsingers,elyograg,SOLR-1143
gsingers,elyograg,SOLR-5102
gsingers,elyograg,SOLR-5302
gsingers,elyograg,SOLR-6058
gsingers,elyograg,SOLR-3619
gsingers,enis,HADOOP-2501
gsingers,frankscholten,MAHOUT-612
gsingers,frankscholten,MAHOUT-865
gsingers,frankscholten,MAHOUT-833
gsingers,frankscholten,MAHOUT-845
gsingers,frankscholten,MAHOUT-944
gsingers,gchanan,SOLR-3619
gsingers,gstein,LUCENE-2995
gsingers,gstein,SOLR-2272
gsingers,gstein,SOLR-3204
gsingers,hammer,MAHOUT-890
gsingers,hammer,MAHOUT-947
gsingers,henrib,SOLR-548
gsingers,henrib,SOLR-647
gsingers,henrib,SOLR-710
gsingers,henrib,SOLR-1167
gsingers,henrib,SOLR-549
gsingers,hibou,LUCENE-662
gsingers,hibou,LUCENE-755
gsingers,hibou,LUCENE-778
gsingers,hibou,LUCENE-550
gsingers,hibou,LUCENE-766
gsingers,hibou,LUCENE-639
gsingers,hibou,LUCENE-712
gsingers,hibou,LUCENE-1150
gsingers,hibou,SOLR-789
gsingers,hossman,LUCENE-558
gsingers,hossman,LUCENE-643
gsingers,hossman,LUCENE-666
gsingers,hossman,LUCENE-707
gsingers,hossman,LUCENE-708
gsingers,hossman,LUCENE-744
gsingers,hossman,LUCENE-818
gsingers,hossman,LUCENE-778
gsingers,hossman,LUCENE-791
gsingers,hossman,LUCENE-446
gsingers,hossman,LUCENE-848
gsingers,hossman,LUCENE-878
gsingers,hossman,SOLR-245
gsingers,hossman,LUCENE-622
gsingers,hossman,LUCENE-550
gsingers,hossman,SOLR-103
gsingers,hossman,SOLR-284
gsingers,hossman,LUCENE-1002
gsingers,hossman,SOLR-359
gsingers,hossman,LUCENE-1005
gsingers,hossman,LUCENE-954
gsingers,hossman,SOLR-324
gsingers,hossman,LUCENE-1051
gsingers,hossman,LUCENE-1055
gsingers,hossman,SOLR-423
gsingers,hossman,LUCENE-1019
gsingers,hossman,LUCENE-25
gsingers,hossman,LUCENE-1093
gsingers,hossman,SOLR-398
gsingers,hossman,LUCENE-152
gsingers,hossman,SOLR-42
gsingers,hossman,SOLR-451
gsingers,hossman,SOLR-452
gsingers,hossman,SOLR-445
gsingers,hossman,LUCENE-387
gsingers,hossman,LUCENE-645
gsingers,hossman,LUCENE-1126
gsingers,hossman,LUCENE-737
gsingers,hossman,LUCENE-794
gsingers,hossman,SOLR-455
gsingers,hossman,LUCENE-1050
gsingers,hossman,LUCENE-1157
gsingers,hossman,SOLR-477
gsingers,hossman,SOLR-478
gsingers,hossman,SOLR-479
gsingers,hossman,SOLR-481
gsingers,hossman,SOLR-386
gsingers,hossman,LUCENE-1202
gsingers,hossman,SOLR-497
gsingers,hossman,SOLR-343
gsingers,hossman,SOLR-267
gsingers,hossman,SOLR-515
gsingers,hossman,SOLR-469
gsingers,hossman,LUCENE-1269
gsingers,hossman,SOLR-256
gsingers,hossman,SOLR-489
gsingers,hossman,SOLR-624
gsingers,hossman,SOLR-630
gsingers,hossman,SOLR-474
gsingers,hossman,SOLR-586
gsingers,hossman,SOLR-749
gsingers,hossman,LUCENE-1279
gsingers,hossman,LUCENE-1040
gsingers,hossman,SOLR-799
